read_id	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	label
NC_039553.1_13071_13575_6:0:0_7:0:0_7b7	150	13.0	NC_039553.1	13071	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_79824_80227_0:0:0_0:0:0_114c	150	40.0	NC_039553.1	8482	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.943656	0.942857	0	0.0	1
NC_039553.1_1145_1573_2:0:0_10:0:0_5d0	150	13.0	NC_039553.1	1145	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.921053	0.923179	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_146745_147230_0:0:0_0:0:0_24c6	150	40.0	NC_039553.1	3095	-	60	84M66S	1	1	2	0	1809	1809	1809.0	1	0	47	47.0	0	0.0	0	66	66	75	0.972222	0.971013	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_237733_238255_0:0:0_0:0:0_253	150	40.0	NC_039553.1	13925	+	60	68S82M	1	1	2	0	4317	4317	4317.0	1	0	60	60.0	0	0.0	68	0	68	75	0.971828	0.971429	1	1.0	1
NC_039553.1_5972_6544_3:0:0_11:0:0_8b8	150	13.0	NC_039553.1	5972	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986986	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_188972_189421_0:0:0_0:0:0_19be	150	40.0	NC_039553.1	8821	-	60	92M58S	1	1	2	0	1814	1814	1814.0	1	0	49	49.0	0	0.0	0	58	58	75	0.985914	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_170074_170520_0:0:0_0:0:0_57	150	40.0	NC_039553.1	8855	-	60	94M56S	1	1	2	0	4679	4679	4679.0	1	0	39	39.0	0	0.0	0	56	56	75	0.971429	0.971429	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_291886_292439_0:0:0_0:0:0_f92	150	40.0	NC_039553.1	7958	-	60	41S109M	1	1	2	0	2246	2246	2246.0	1	0	13	13.0	0	0.0	41	0	41	75	0.943656	0.942857	0	0.0	1
NC_039553.1_12064_12614_6:0:0_10:0:0_256c	150	13.0	NC_039553.1	12465	-	56	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_10754_11289_8:0:0_8:0:0_ec7	150	13.0	NC_039553.1	11140	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9	0.9	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_50109_50591_0:0:0_0:0:0_3fc	150	40.0	NC_039553.1	10449	-	60	135M15S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	15	15	75	0.945159	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_308492_308964_0:0:0_0:0:0_1b58	150	40.0	NC_039553.1	14322	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.966037	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_172034_172522_0:0:0_0:0:0_a5c	150	40.0	NC_039553.1	9060	-	60	75S75M	1	1	2	0	4500	4500	4500.0	1	0	60	60.0	0	0.0	75	0	75	75	1.0	1.0	0	0.0	1
NC_039553.1_14509_14971_5:0:0_12:0:0_23e9	150	13.0	NC_039553.1	14822	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
NC_039553.1_6596_7065_5:0:0_5:0:0_acb	150	13.0	NC_039553.1	6596	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_81220_81693_0:0:0_0:0:0_22d9	150	40.0	NC_039553.1	13009	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_218300_218739_0:0:0_0:0:0_11	150	40.0	NC_039553.1	3241	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_133711_134162_0:0:0_0:0:0_1a90	150	40.0	NC_039553.1	9317	-	60	92M58S	1	1	2	0	1823	1823	1823.0	1	0	48	48.0	0	0.0	0	58	58	75	0.957143	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_133748_134190_0:0:0_0:0:0_1ac9	150	40.0	NC_039553.1	6823	+	60	98M52S	1	1	2	0	6408	6408	6408.0	1	0	43	43.0	0	0.0	0	52	52	75	0.985714	0.985714	0	0.0	1
NC_039553.1_10522_10996_6:0:0_9:0:0_1596	150	13.0	NC_039553.1	10522	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_254923_255389_0:0:0_0:0:0_dab	150	40.0	NC_039553.1	8216	+	60	109M41S	1	1	2	0	1809	1809	1809.0	1	0	22	22.0	0	0.0	0	41	41	75	0.957742	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_134599_135108_0:0:0_0:0:0_1f54	150	40.0	NC_039553.1	11507	-	60	46S104M	1	1	2	0	5556	5556	5556.0	1	0	22	22.0	0	0.0	46	0	46	75	0.9863	0.985714	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_134652_135205_0:0:0_0:0:0_b1b	150	40.0	NC_039553.1	11558	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_5804_6284_0:0:0_0:0:0_16bb	150	40.0	NC_039553.1	123	-	60	132M18S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	18	18	75	1.0	1.0	1	1.0	1
NC_039553.1_11734_12101_11:0:0_6:0:0_cef	150	13.0	NC_039553.1	11734	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_330735_331246_0:0:0_0:0:0_192e	150	40.0	NC_039553.1	1000	-	60	121M29S	1	1	2	0	3506	3506	3506.0	1	0	1	1.0	0	0.0	0	29	29	75	0.985714	0.985714	1	1.0	1
NC_039553.1_8319_8842_6:0:0_2:0:0_12a	150	13.0	NC_039553.1	8319	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	1.0	0
NC_039553.1_10136_10641_11:0:0_5:0:0_1963	150	13.0	NC_039553.1	10492	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	1.0	0
NC_039553.1_6316_6840_4:0:0_10:0:0_1d20	150	13.0	NC_039553.1	6316	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
NC_039553.1_4671_5187_10:0:0_9:0:0_a0f	150	13.0	NC_039553.1	4671	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_12604_13113_12:0:0_6:0:0_1aa	150	13.0	NC_039553.1	12604	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_131397_131835_0:0:0_0:0:0_1862	150	40.0	NC_039553.1	16099	+	60	146M4S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	4	4	75	0.986063	0.985291	0	0.0	1
NC_039553.1_10398_10851_4:0:0_6:0:0_1cf1	150	13.0	NC_039553.1	10398	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
NC_039553.1_8413_8936_7:0:0_8:0:0_1f22	150	13.0	NC_039553.1	8413	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_6819_7311_10:0:0_7:0:0_223e	150	13.0	NC_039553.1	7162	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	1	1.0	0
NC_039553.1_9974_10484_6:0:0_3:0:0_fc3	150	13.0	NC_039553.1	10335	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.945926	0.942857	0	0.0	0
NC_039553.1_1613_2119_6:0:0_6:0:0_1668	150	13.0	NC_039553.1	1613	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_299741_300217_0:0:0_0:0:0_f72	150	40.0	NC_039553.1	13362	-	60	87M63S	1	1	2	0	1348	1348	1348.0	1	0	58	58.0	0	0.0	0	63	63	75	1.0	1.0	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_57221_57761_0:0:0_0:0:0_1207	150	40.0	NC_039553.1	4195	+	60	111M39S	1	1	2	0	783	783	783.0	1	0	4	4.0	0	0.0	0	39	39	75	0.957742	0.957143	0	0.0	1
NC_039553.1_5474_5948_1:0:0_2:0:0_18fb	150	13.0	NC_039553.1	5799	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973602	0.971429	0	0.0	0
NC_039553.1_1033_1597_6:0:0_3:0:0_6b3	150	13.0	NC_039553.1	1448	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
NC_039553.1_15511_16011_11:0:0_6:0:0_959	150	13.0	NC_039553.1	15862	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986637	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_317282_317780_0:0:0_0:0:0_2005	150	40.0	NC_039553.1	9132	+	60	13S137M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	13	0	13	75	1.0	1.0	0	0.0	1
NC_039553.1_11937_12403_6:0:0_4:0:0_695	150	13.0	NC_039553.1	11937	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_169665_170173_0:0:0_0:0:0_1d16	150	40.0	NC_039553.1	10047	+	60	61S89M	1	1	2	0	912	912	912.0	1	0	56	56.0	0	0.0	61	0	61	75	0.930529	0.928571	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_70096_70581_0:0:0_0:0:0_1d8e	150	40.0	NC_039553.1	9206	-	60	58S92M	1	1	2	0	2156	2156	2156.0	1	0	54	54.0	0	0.0	58	0	58	75	0.941592	0.941598	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_266805_267246_0:0:0_0:0:0_77	150	40.0	NC_039553.1	13217	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_6108_6653_3:0:0_5:0:0_1245	150	13.0	NC_039553.1	6108	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9726	0.971429	0	0.0	0
NC_039553.1_3236_3757_6:0:0_7:0:0_180b	150	13.0	NC_039553.1	3608	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_10768_11253_0:0:0_0:0:0_331	150	40.0	NC_039553.1	14397	+	60	32S118M	1	1	2	0	5923	5923	5923.0	1	0	5	5.0	0	0.0	32	0	32	75	1.0	1.0	1	1.0	1
NC_039553.1_966_1418_4:0:0_4:0:0_d54	150	13.0	NC_039553.1	1269	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
NC_039553.1_13771_14279_5:0:0_7:0:0_813	150	13.0	NC_039553.1	14130	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_168402_168900_0:0:0_0:0:0_b10	150	40.0	NC_039553.1	10371	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986665	0.985714	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_186524_187031_0:0:0_0:0:0_203a	150	40.0	NC_039553.1	12634	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.879989	0.89811	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_151857_152345_0:0:0_0:0:0_1b3c	150	40.0	NC_039553.1	12023	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_2495_3023_6:0:0_8:0:0_827	150	13.0	NC_039553.1	2495	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_1850_2406_9:0:0_8:0:0_1a2f	150	13.0	NC_039553.1	2257	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_184509_185042_0:0:0_0:0:0_215a	150	40.0	NC_039553.1	12243	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.90274	0.908894	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_189563_190025_0:0:0_0:0:0_b8d	150	40.0	NC_039553.1	4173	+	60	65S85M	1	1	2	0	6427	6427	6427.0	1	0	51	51.0	0	0.0	65	0	65	75	1.0	1.0	2	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_303776_304273_0:0:0_0:0:0_4c3	150	40.0	NC_039553.1	16142	+	60	10S140M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	10	0	10	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_148791_149262_0:0:0_0:0:0_1d43	150	40.0	NC_039553.1	983	+	60	95M55S	1	1	2	0	3547	3547	3547.0	1	0	47	47.0	0	0.0	0	55	55	75	0.942857	0.942857	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_183166_183687_0:0:0_0:0:0_69f	150	40.0	NC_039553.1	9325	-	60	107M43S	1	1	2	0	5065	5065	5065.0	1	0	13	13.0	0	0.0	0	43	43	75	1.0	1.0	1	0.0	1
NC_039553.1_1202_1641_13:0:0_10:0:0_913	150	13.0	NC_039553.1	1202	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	2	0.5	0
chimera_1_A9831-10051_B14983-15061_MH0_34613_35148_0:0:0_0:0:0_393	150	40.0	NC_039553.1	8040	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	1
NC_039553.1_1019_1437_8:0:0_11:0:0_1e9b	150	13.0	NC_039553.1	1019	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.947942	0.942857	0	0.0	0
NC_039553.1_7368_7871_3:0:0_6:0:0_ccb	150	13.0	NC_039553.1	7368	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
NC_039553.1_11397_11929_2:0:0_9:0:0_116a	150	13.0	NC_039553.1	11780	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
NC_039553.1_9238_9738_13:0:0_8:0:0_2423	150	13.0	NC_039553.1	9589	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	1	0.0	0
NC_039553.1_12640_13177_6:0:0_2:0:0_1efd	150	13.0	NC_039553.1	13028	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_2157_2666_7:0:0_8:0:0_6fa	150	13.0	NC_039553.1	2157	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	1.0	0
NC_039553.1_15008_15461_12:0:0_4:0:0_2459	150	13.0	NC_039553.1	15312	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	0
NC_039553.1_15866_16292_15:0:0_8:0:0_16f8	150	13.0	NC_039553.1	15866	+	52	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_91931_92411_0:0:0_0:0:0_11f4	150	40.0	NC_039553.1	12219	+	60	55S95M	1	1	2	0	6341	6341	6341.0	1	0	47	47.0	0	0.0	55	0	55	75	0.986106	0.985714	0	0.0	1
NC_039553.1_14853_15398_5:0:0_5:0:0_1dff	150	13.0	NC_039553.1	14853	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_284228_284686_0:0:0_0:0:0_1281	150	40.0	NC_039553.1	2463	-	60	95M55S	1	1	2	0	1253	1253	1253.0	1	0	35	35.0	0	0.0	0	55	55	75	1.0	1.0	0	0.0	1
NC_039553.1_14092_14548_7:0:0_9:0:0_23	150	13.0	NC_039553.1	14092	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.888846	0.894608	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_157996_158474_0:0:0_0:0:0_2039	150	40.0	NC_039553.1	8831	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	1	0.0	1
NC_039553.1_7769_8242_4:0:0_6:0:0_1547	150	13.0	NC_039553.1	7769	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986637	0.985714	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_316168_316723_0:0:0_0:0:0_1a17	150	40.0	NC_039553.1	7668	-	60	33S117M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	33	0	33	75	0.958317	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_61652_62108_0:0:0_0:0:0_306	150	40.0	NC_039553.1	3882	+	60	111M39S	1	1	2	0	2007	2007	2007.0	1	0	9	9.0	0	0.0	0	39	39	75	1.0	1.0	1	0.0	1
NC_039553.1_7590_8154_6:0:0_5:0:0_11f	150	13.0	NC_039553.1	8005	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	1	1.0	0
NC_039553.1_12548_13097_4:0:0_11:0:0_fad	150	13.0	NC_039553.1	12548	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_66700_67178_0:0:0_0:0:0_6c0	150	40.0	NC_039553.1	15790	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_6844_7359_16:0:0_8:0:0_71f	150	13.0	NC_039553.1	6854	+	55	10S140M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	10	0	10	75	1.0	1.0	0	0.0	0
NC_039553.1_2864_3311_5:0:0_9:0:0_25db	150	13.0	NC_039553.1	2864	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_154859_155368_0:0:0_0:0:0_66e	150	40.0	NC_039553.1	7788	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.97258	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_284607_285030_0:0:0_0:0:0_615	150	40.0	NC_039553.1	8723	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_187662_188106_0:0:0_0:0:0_181e	150	40.0	NC_039553.1	10932	+	60	30S113M7S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	30	7	37	75	0.897192	0.911582	3	0.667	1
chimera_1_A9831-10051_B14983-15061_MH0_188875_189337_0:0:0_0:0:0_d29	150	40.0	NC_039553.1	8737	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_266048_266538_0:0:0_0:0:0_19e4	150	40.0	NC_039553.1	2386	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_325579_326093_0:0:0_0:0:0_1688	150	40.0	NC_039553.1	11349	-	60	89M61S	1	1	2	0	3146	3146	3146.0	1	0	53	53.0	0	0.0	0	61	61	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_35607_36116_0:0:0_0:0:0_165d	150	40.0	NC_039553.1	5156	+	60	41S109M	1	1	2	0	5035	5035	5035.0	1	0	9	9.0	0	0.0	41	0	41	75	0.97258	0.971429	0	0.0	1
NC_039553.1_189_711_6:0:0_11:0:0_1af0	150	13.0	NC_039553.1	189	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_97031_97499_0:0:0_0:0:0_4b8	150	40.0	NC_039553.1	15998	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958317	0.957143	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_298375_298840_0:0:0_0:0:0_24cc	150	40.0	NC_039553.1	3151	-	60	51S99M	1	1	2	0	8090	8090	8090.0	1	0	53	53.0	0	0.0	51	0	51	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_85925_86406_0:0:0_0:0:0_1dd9	150	40.0	NC_039553.1	13102	-	60	116M34S	1	1	2	0	3091	3091	3091.0	1	0	23	23.0	0	0.0	0	34	34	75	0.943656	0.942857	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_23613_24093_0:0:0_0:0:0_2313	150	40.0	NC_039553.1	6072	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.974682	0.980322	0	0.0	1
NC_039553.1_7839_8373_9:0:0_13:0:0_7de	150	13.0	NC_039553.1	7839	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9594	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_16158_16682_0:0:0_0:0:0_2609	150	40.0	NC_039553.1	6537	+	60	37S113M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	37	0	37	75	1.0	1.0	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_92926_93435_0:0:0_0:0:0_214a	150	40.0	NC_039553.1	12470	-	60	51S99M	1	1	2	0	7017	7017	7017.0	1	0	38	38.0	0	0.0	51	0	51	75	0.944444	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_42674_43205_0:0:0_0:0:0_d95	150	40.0	NC_039553.1	14702	-	60	32S118M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	32	0	32	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_181153_181666_0:0:0_0:0:0_335	150	40.0	NC_039553.1	4602	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_169464_169906_0:0:0_0:0:0_2605	150	40.0	NC_039553.1	4268	+	60	59S86M5S	1	1	2	0	6591	6591	6591.0	1	0	51	51.0	0	0.0	59	5	64	75	0.97035	0.970359	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_244891_245327_0:0:0_0:0:0_1619	150	40.0	NC_039553.1	10348	-	60	141M9S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	9	9	75	0.944444	0.942857	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_57907_58419_0:0:0_0:0:0_1de7	150	40.0	NC_039553.1	3248	-	60	143M7S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	7	7	75	0.9863	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_308780_309230_0:0:0_0:0:0_b0f	150	40.0	NC_039553.1	7852	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972933	0.971429	2	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_282282_282727_0:0:0_0:0:0_1097	150	40.0	NC_039553.1	10216	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986959	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_316168_316723_0:0:0_0:0:0_1a17	150	40.0	NC_039553.1	5538	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_327412_327890_0:0:0_0:0:0_1d86	150	40.0	NC_039553.1	11900	-	60	19S131M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	19	0	19	75	0.958317	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_96003_96501_0:0:0_0:0:0_4d7	150	40.0	NC_039553.1	7469	-	60	103M47S	1	1	2	0	5531	5531	5531.0	1	0	26	26.0	0	0.0	0	47	47	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_184899_185417_0:0:0_0:0:0_1d6d	150	40.0	NC_039553.1	13567	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.966037	0	0.0	1
NC_039553.1_9495_9925_7:0:0_6:0:0_c23	150	13.0	NC_039553.1	9510	+	60	15S135M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	15	0	15	75	0.986486	0.985714	2	0.5	0
